Year,Flag,Gear,Species,Catch
2018,USA,LL,BUM,98
2018,USA,LL,DOX,57
2018,USA,LL,MLS,89
2018,USA,LL,MZZ,1157
2018,USA,LL,PBF,0
2018,USA,LL,SFA,3
2018,USA,LL,SKH,19
2018,USA,LL,SKJ,30
2018,USA,LL,SSP,32
2018,USA,LL,SWO,422
2018,USA,LL,YFT,422
2018,USA,LTL,ALB,7716
2018,USA,LTL,PBF,0
2018,USA,LTL,SKH,0
2018,USA,LTL,SKJ,0
2018,USA,OTR,BZX,0
2018,USA,OTR,CGX,0
2018,USA,OTR,DOX,1
2018,USA,OTR,MZZ,0
2018,USA,OTR,PBF,35
2018,USA,OTR,SKH,28
2018,USA,OTR,SKJ,6
2018,USA,OTR,SWO,67
2018,USA,OTR,YFT,5
2018,USA,PS,BET,3354
2018,USA,PS,BIL,5
2018,USA,PS,BKJ,5
2018,USA,PS,BLM,0
2018,USA,PS,BUM,8
2018,USA,PS,BZX,167
2018,USA,PS,CGX,2
2018,USA,PS,DOX,25
2018,USA,PS,MLS,0
2018,USA,PS,MZZ,7
2018,USA,PS,PBF,12
2018,USA,PS,SKH,0
2018,USA,PS,SKJ,11869
2018,USA,PS,SRX,0
2018,USA,PS,YFT,3808
2018,USA,RG,ALB,381
2018,USA,RG,PBF,535
2018,USA,RG,SKH,1
2018,VEN,PS,BET,1157
2018,VEN,PS,BIL,5
2018,VEN,PS,BLM,4
2018,VEN,PS,BUM,8
2018,VEN,PS,CGX,3
2018,VEN,PS,DOX,77
2018,VEN,PS,MLS,1
2018,VEN,PS,MZZ,16
2018,VEN,PS,SFA,1
2018,VEN,PS,SKH,0
2018,VEN,PS,SKJ,6679
2018,VEN,PS,SRX,0
2018,VEN,PS,SWO,0
2018,VEN,PS,TUN,1
2018,VEN,PS,YFT,19527
2018,VUT,LL,ALB,907
2018,VUT,LL,BET,1841
2018,VUT,LL,BLM,6
2018,VUT,LL,BUM,84
2018,VUT,LL,MLS,48
2018,VUT,LL,PBF,0
2018,VUT,LL,SKJ,3
2018,VUT,LL,SWO,453
2018,VUT,LL,YFT,293
2019,CAN,LTL,ALB,2402
2019,CHL,GN,ALB,11
2019,CHL,GN,BET,2
2019,CHL,GN,BXQ,10
2019,CHL,GN,DOX,9
2019,CHL,GN,MLS,7
2019,CHL,GN,MZZ,28
2019,CHL,GN,SKH,413
2019,CHL,GN,SKJ,0
2019,CHL,GN,SWO,8788
2019,CHL,GN,YFT,18
2019,CHL,HAR,ALB,0
2019,CHL,HAR,SKH,0
2019,CHL,HAR,SWO,12
2019,CHL,HAR,YFT,0
2019,CHL,LHP,BET,0
2019,CHL,LHP,DOX,4
2019,CHL,LHP,MZZ,0
2019,CHL,LHP,SKH,0
2019,CHL,LHP,SKJ,1
2019,CHL,LHP,SWO,3
2019,CHL,LHP,YFT,16
2019,CHL,LL,DOX,109
2019,CHL,LL,MZZ,1
2019,CHL,LL,SKH,170
2019,CHL,LL,SKJ,0
2019,CHL,LL,SWO,2
2019,CHL,LL,YFT,0
2019,CHL,LTL,ALB,1
2019,CHL,LTL,BXQ,1
2019,CHL,LTL,DOX,0
2019,CHL,LTL,SKH,10
2019,CHL,LTL,SKJ,0
2019,CHL,LTL,SWO,1
2019,CHL,LTL,YFT,1
2019,CHL,OTR,DOX,13
2019,CHL,TX,DOX,0
2019,CHL,TX,MZZ,0
2019,CHL,TX,SKH,0
2019,CHN,LL,ALB,9908
2019,CHN,LL,BET,5372
2019,CHN,LL,BLM,123
2019,CHN,LL,BUM,832
2019,CHN,LL,MLS,334
2019,CHN,LL,SKH,1454
2019,CHN,LL,SWO,1476
2019,CHN,LL,YFT,3372
2019,COL,PS,BET,4171
2019,COL,PS,BIL,8
2019,COL,PS,BKJ,12
2019,COL,PS,BLM,3
2019,COL,PS,BUM,13
2019,COL,PS,CGX,1
2019,COL,PS,DOX,70
2019,COL,PS,MLS,1
2019,COL,PS,MZZ,15
2019,COL,PS,SFA,0
2019,COL,PS,SKH,1
2019,COL,PS,SKJ,23395
2019,COL,PS,SRX,0
2019,COL,PS,SSP,0
2019,COL,PS,SWO,0
2019,COL,PS,TUN,1
2019,COL,PS,YFT,17177
2019,COL,UNK,ALB,149
2019,COL,UNK,BET,4
2019,COL,UNK,BKJ,70
2019,COL,UNK,BZX,44
2019,COL,UNK,SKH,40
2019,COL,UNK,SKJ,35
2019,COL,UNK,SRX,21
2019,COL,UNK,TUN,5
2019,COL,UNK,YFT,287
2019,CRI,LL,BET,23
2019,CRI,LL,BLM,1
2019,CRI,LL,BUM,3
2019,CRI,LL,DOX,1340
2019,CRI,LL,MLS,495
2019,CRI,LL,MZZ,35
2019,CRI,LL,SFA,355
2019,CRI,LL,SKH,3041
2019,CRI,LL,SSP,513
2019,CRI,LL,SWO,1041
2019,CRI,LL,YFT,1490
2019,ECU,LL,ALB,42
2019,ECU,LL,BET,152
2019,ECU,LL,BUM,98
2019,ECU,LL,DOX,314
2019,ECU,LL,MLS,38
2019,ECU,LL,MZZ,84
2019,ECU,LL,SFA,2
2019,ECU,LL,SKJ,9
2019,ECU,LL,SWO,1793
2019,ECU,LL,YFT,158
2019,ECU,OTR,BKJ,1
2019,ECU,OTR,SKJ,64
2019,ECU,OTR,YFT,32
2019,ECU,PS,BET,38757
2019,ECU,PS,BIL,27
2019,ECU,PS,BKJ,789
2019,ECU,PS,BLM,20
2019,ECU,PS,BUM,134
2019,ECU,PS,BZX,928
2019,ECU,PS,CGX,6
2019,ECU,PS,DOX,614
2019,ECU,PS,MLS,5
2019,ECU,PS,MZZ,126
2019,ECU,PS,SFA,0
2019,ECU,PS,SKH,0
2019,ECU,PS,SKJ,211827
2019,ECU,PS,SRX,0
2019,ECU,PS,SSP,0
2019,ECU,PS,SWO,1
2019,ECU,PS,TUN,52
2019,ECU,PS,YFT,46102
2019,EU (ESP),LL,ALB,16
2019,EU (ESP),LL,BET,148
2019,EU (ESP),LL,BLM,2
2019,EU (ESP),LL,BUM,143
2019,EU (ESP),LL,DOX,94
2019,EU (ESP),LL,MLS,234
2019,EU (ESP),LL,MZZ,213
2019,EU (ESP),LL,SFA,181
2019,EU (ESP),LL,SKH,8164
2019,EU (ESP),LL,SKJ,0
2019,EU (ESP),LL,SSP,61
2019,EU (ESP),LL,SWO,10539
2019,EU (ESP),LL,YFT,26
2019,FRA (PYF),LL,ALB,2383
2019,FRA (PYF),LL,BET,800
2019,FRA (PYF),LL,BLM,8
2019,FRA (PYF),LL,BUM,201
2019,FRA (PYF),LL,DOX,37
2019,FRA (PYF),LL,MLS,54
2019,FRA (PYF),LL,MZZ,237
2019,FRA (PYF),LL,PBF,0
2019,FRA (PYF),LL,SFA,0
2019,FRA (PYF),LL,SKJ,10
2019,FRA (PYF),LL,SSP,6
2019,FRA (PYF),LL,SWO,134
2019,FRA (PYF),LL,YFT,1015
2019,FRA (PYF),UNK,ALB,201
2019,FRA (PYF),UNK,BET,11
2019,FRA (PYF),UNK,BUM,186
2019,FRA (PYF),UNK,DOX,166
2019,FRA (PYF),UNK,MLS,4
2019,FRA (PYF),UNK,MZZ,94
2019,FRA (PYF),UNK,SKJ,311
2019,FRA (PYF),UNK,YFT,605
2019,JPN,LL,ALB,1002
2019,JPN,LL,BET,5656
2019,JPN,LL,BLM,18
2019,JPN,LL,BUM,208
2019,JPN,LL,MLS,224
2019,JPN,LL,SFA,1
2019,JPN,LL,SKH,414
2019,JPN,LL,SKJ,33
2019,JPN,LL,SSP,141
2019,JPN,LL,SWO,1251
2019,JPN,LL,YFT,1652
2019,KOR,LL,ALB,575
2019,KOR,LL,BET,6137
2019,KOR,LL,BIL,45
2019,KOR,LL,BLM,6
2019,KOR,LL,BUM,377
2019,KOR,LL,MLS,51
2019,KOR,LL,MZZ,202
2019,KOR,LL,SFA,3
2019,KOR,LL,SKH,47
2019,KOR,LL,SKJ,119
2019,KOR,LL,SWO,701
2019,KOR,LL,TUN,4
2019,KOR,LL,YFT,1725
2019,MEX,PS,BET,962
2019,MEX,PS,BIL,33
2019,MEX,PS,BKJ,4351
2019,MEX,PS,BLM,14
2019,MEX,PS,BUM,21
2019,MEX,PS,BZX,6291
2019,MEX,PS,CGX,10
2019,MEX,PS,DOX,103
2019,MEX,PS,MLS,8
2019,MEX,PS,MZZ,9
2019,MEX,PS,PBF,2249
2019,MEX,PS,SFA,13
2019,MEX,PS,SKH,0
2019,MEX,PS,SKJ,19656
2019,MEX,PS,SRX,0
2019,MEX,PS,SSP,0
2019,MEX,PS,SWO,1
2019,MEX,PS,TUN,21
2019,MEX,PS,YFT,105426
2019,NIC,PS,BET,2630
2019,NIC,PS,BIL,7
2019,NIC,PS,BKJ,17
2019,NIC,PS,BLM,2
2019,NIC,PS,BUM,1
2019,NIC,PS,CGX,0
2019,NIC,PS,DOX,22
2019,NIC,PS,MLS,0
2019,NIC,PS,MZZ,6
2019,NIC,PS,SFA,0
2019,NIC,PS,SKH,0
2019,NIC,PS,SKJ,8089
2019,NIC,PS,SRX,0
2019,NIC,PS,SWO,0
2019,NIC,PS,YFT,7114
2019,OTR,LL,ALB,0
2019,OTR,LL,BET,15
2019,OTR,LL,BIL,23
2019,OTR,LL,BLM,1
2019,OTR,LL,BUM,1
2019,OTR,LL,BXQ,0
2019,OTR,LL,DOX,22
2019,OTR,LL,MLS,41
2019,OTR,LL,MZZ,14
2019,OTR,LL,SFA,5
2019,OTR,LL,SKH,926
2019,OTR,LL,SWO,840
2019,OTR,LL,YFT,15
2019,OTR,PS,BET,7536
2019,OTR,PS,BIL,7
2019,OTR,PS,BLM,0
2019,OTR,PS,BUM,8
2019,OTR,PS,CGX,1
2019,OTR,PS,DOX,30
2019,OTR,PS,MZZ,8
2019,OTR,PS,SFA,0
2019,OTR,PS,SKH,1
2019,OTR,PS,SKJ,16407
2019,OTR,PS,SRX,0
2019,OTR,PS,SSP,0
2019,OTR,PS,YFT,3813
2019,PAN,LL,ALB,680
2019,PAN,LL,BET,325
2019,PAN,LL,BXQ,249
2019,PAN,LL,MZZ,35
2019,PAN,LL,SFA,214
2019,PAN,LL,SKH,694
2019,PAN,LL,SKJ,13
2019,PAN,LL,SWO,1315
2019,PAN,LL,YFT,314
2019,PAN,PS,BET,10868
2019,PAN,PS,BIL,20
2019,PAN,PS,BKJ,9
2019,PAN,PS,BLM,2
2019,PAN,PS,BUM,10
2019,PAN,PS,CGX,0
2019,PAN,PS,DOX,46
2019,PAN,PS,MLS,1
2019,PAN,PS,MZZ,15
2019,PAN,PS,SFA,0
2019,PAN,PS,SKH,0
2019,PAN,PS,SKJ,33662
2019,PAN,PS,SRX,0
2019,PAN,PS,SWO,1
2019,PAN,PS,TUN,1
2019,PAN,PS,YFT,17826
2019,PER,PS,BET,0
2019,PER,PS,BIL,1
2019,PER,PS,BLM,0
2019,PER,PS,BZX,36
2019,PER,PS,DOX,11
2019,PER,PS,MLS,0
2019,PER,PS,MZZ,0
2019,PER,PS,SKH,0
2019,PER,PS,SKJ,8944
2019,PER,PS,SRX,0
2019,PER,PS,SWO,0
2019,PER,PS,TUN,3
2019,PER,PS,YFT,1782
2019,PER,UNK,BKJ,61
2019,PER,UNK,BXQ,39
2019,PER,UNK,BZX,37731
2019,PER,UNK,DOX,14003
2019,PER,UNK,SKH,5318
2019,PER,UNK,SKJ,61
2019,PER,UNK,SWO,194
2019,PER,UNK,TUN,60
2019,PER,UNK,YFT,450
2019,SLV,UNK,BXQ,1
2019,SLV,UNK,DOX,45
2019,SLV,UNK,MZZ,18
2019,SLV,UNK,SFA,5
2019,SLV,UNK,SKH,32
2019,SLV,UNK,SWO,0
2019,SLV,UNK,TUN,1
2019,SLV,UNK,YFT,20
2019,TWN,LL,ALB,4702
2019,TWN,LL,BET,5868
2019,TWN,LL,BIL,99
2019,TWN,LL,BLM,2
2019,TWN,LL,BUM,508
2019,TWN,LL,MLS,131
2019,TWN,LL,SKH,1227
2019,TWN,LL,SKJ,43
2019,TWN,LL,SWO,1703
2019,TWN,LL,YFT,1556
2019,USA,GN,MZZ,6
2019,USA,GN,PBF,10
2019,USA,GN,SKH,36
2019,USA,GN,SWO,52
2019,USA,HAR,SWO,11
2019,USA,LL,ALB,4
2019,USA,LL,BET,1718
2019,USA,LL,BIL,1
2019,USA,LL,BUM,71
2019,USA,LL,DOX,55
2019,USA,LL,MLS,87
2019,USA,LL,MZZ,815
2019,USA,LL,PBF,0
2019,USA,LL,SFA,3
2019,USA,LL,SKH,12
2019,USA,LL,SKJ,35
2019,USA,LL,SSP,27
2019,USA,LL,SWO,179
2019,USA,LL,YFT,254
2019,USA,LTL,ALB,7744
2019,USA,LTL,DOX,0
2019,USA,LTL,PBF,0
2019,USA,OTR,ALB,4
2019,USA,OTR,BET,1
2019,USA,OTR,MZZ,0
2019,USA,OTR,PBF,37
2019,USA,OTR,SKH,68
2019,USA,OTR,SKJ,0
2019,USA,OTR,SWO,187
2019,USA,OTR,YFT,6
2019,USA,PS,BET,3304
2019,USA,PS,BIL,7
2019,USA,PS,BKJ,1
2019,USA,PS,BLM,1
2019,USA,PS,BUM,8
2019,USA,PS,CGX,1
2019,USA,PS,DOX,34
2019,USA,PS,MZZ,4
2019,USA,PS,PBF,226
2019,USA,PS,SFA,0
2019,USA,PS,SKH,1
2019,USA,PS,SKJ,19706
2019,USA,PS,SRX,0
2019,USA,PS,SSP,0
2019,USA,PS,YFT,6515
2019,USA,RG,ALB,1364
2019,USA,RG,DOX,0
2019,USA,RG,MZZ,0
2019,USA,RG,PBF,483
2019,USA,RG,SKH,1
2019,VEN,PS,BET,996
2019,VEN,PS,BIL,11
2019,VEN,PS,BKJ,20
2019,VEN,PS,BLM,3
2019,VEN,PS,BUM,8
2019,VEN,PS,CGX,1
2019,VEN,PS,DOX,39
2019,VEN,PS,MLS,0
2019,VEN,PS,MZZ,6
2019,VEN,PS,SFA,4
2019,VEN,PS,SKH,0
2019,VEN,PS,SKJ,5719
2019,VEN,PS,SRX,0
2019,VEN,PS,SSP,0
2019,VEN,PS,SWO,0
2019,VEN,PS,TUN,5
2019,VEN,PS,YFT,22558
2019,VUT,LL,ALB,1500
2019,VUT,LL,BET,1571
2019,VUT,LL,BLM,0
2019,VUT,LL,BUM,59
2019,VUT,LL,DOX,1
2019,VUT,LL,MLS,44
2019,VUT,LL,MZZ,154
2019,VUT,LL,SFA,92
2019,VUT,LL,SKH,183
2019,VUT,LL,SKJ,1
2019,VUT,LL,SSP,2
2019,VUT,LL,SWO,900
2019,VUT,LL,YFT,344
2020,CAN,LTL,ALB,2375
2020,CHL,GN,ALB,8
2020,CHL,GN,BET,1
2020,CHL,GN,BXQ,6
2020,CHL,GN,DOX,10
2020,CHL,GN,MLS,5
2020,CHL,GN,MZZ,11
2020,CHL,GN,SKH,303
2020,CHL,GN,SWO,5483
2020,CHL,GN,YFT,13
2020,CHL,HAR,ALB,0
2020,CHL,HAR,SWO,35
2020,CHL,LHP,DOX,4
2020,CHL,LHP,MZZ,1
2020,CHL,LHP,SKH,0
2020,CHL,LHP,SKJ,0
2020,CHL,LHP,SWO,1
2020,CHL,LHP,YFT,18
2020,CHL,LL,BXQ,0
2020,CHL,LL,DOX,97
2020,CHL,LL,MLS,0
2020,CHL,LL,MZZ,1
2020,CHL,LL,SKH,128
2020,CHL,LL,SWO,1
2020,CHL,LL,YFT,0
2020,CHL,LTL,ALB,0
2020,CHL,LTL,DOX,0
2020,CHL,LTL,MZZ,0
2020,CHL,LTL,SKH,11
2020,CHL,LTL,YFT,0
2020,CHL,OTR,DOX,10
2020,CHL,TX,DOX,0
2020,CHL,TX,MZZ,3
2020,CHL,TX,SKH,0
2020,CHN,LL,ALB,8180
2020,CHN,LL,BET,4048
2020,CHN,LL,BLM,471
2020,CHN,LL,BUM,1442
2020,CHN,LL,MLS,361
2020,CHN,LL,SKH,1305
2020,CHN,LL,SWO,1480
2020,CHN,LL,YFT,3392
2020,COL,PS,BET,4548
2020,COL,PS,BIL,7
2020,COL,PS,BKJ,11
2020,COL,PS,BLM,3
2020,COL,PS,BUM,4
2020,COL,PS,CGX,1
2020,COL,PS,DOX,45
2020,COL,PS,MLS,1
2020,COL,PS,MZZ,11
2020,COL,PS,SFA,0
2020,COL,PS,SKH,0
2020,COL,PS,SKJ,15569
2020,COL,PS,SRX,0
2020,COL,PS,SSP,0
2020,COL,PS,TUN,7
2020,COL,PS,YFT,16641
2020,COL,UNK,ALB,58
2020,COL,UNK,BET,32
2020,COL,UNK,BKJ,359
2020,COL,UNK,BZX,506
2020,COL,UNK,SKH,78
2020,COL,UNK,SKJ,83
2020,COL,UNK,SRX,158
2020,COL,UNK,TUN,0
2020,COL,UNK,YFT,61
2020,CRI,LL,ALB,1
2020,CRI,LL,BET,35
2020,CRI,LL,BLM,1
2020,CRI,LL,BUM,3
2020,CRI,LL,CGX,0
2020,CRI,LL,DOX,647
2020,CRI,LL,MLS,401
2020,CRI,LL,MZZ,227
2020,CRI,LL,SFA,285
2020,CRI,LL,SKH,3460
2020,CRI,LL,SSP,492
2020,CRI,LL,SWO,762
2020,CRI,LL,YFT,1719
2020,ECU,LL,ALB,62
2020,ECU,LL,BET,213
2020,ECU,LL,BIL,245
2020,ECU,LL,BXQ,2
2020,ECU,LL,DOX,1612
2020,ECU,LL,MZZ,142
2020,ECU,LL,SRX,9
2020,ECU,LL,SWO,3144
2020,ECU,LL,TUN,2
2020,ECU,LL,YFT,216
2020,ECU,OTR,BKJ,0
2020,ECU,OTR,SKJ,28
2020,ECU,OTR,YFT,27
2020,ECU,PS,BET,47957
2020,ECU,PS,BIL,24
2020,ECU,PS,BKJ,2214
2020,ECU,PS,BLM,22
2020,ECU,PS,BUM,89
2020,ECU,PS,CGX,5
2020,ECU,PS,DOX,449
2020,ECU,PS,MLS,3
2020,ECU,PS,MZZ,77
2020,ECU,PS,SFA,0
2020,ECU,PS,SKH,0
2020,ECU,PS,SKJ,189750
2020,ECU,PS,SRX,0
2020,ECU,PS,SSP,0
2020,ECU,PS,SWO,1
2020,ECU,PS,TUN,151
2020,ECU,PS,YFT,39897
2020,EU (ESP),LL,ALB,0
2020,EU (ESP),LL,BET,81
2020,EU (ESP),LL,BLM,73
2020,EU (ESP),LL,BUM,9
2020,EU (ESP),LL,DOX,61
2020,EU (ESP),LL,MLS,386
2020,EU (ESP),LL,MZZ,215
2020,EU (ESP),LL,SFA,87
2020,EU (ESP),LL,SKH,7839
2020,EU (ESP),LL,SSP,3
2020,EU (ESP),LL,SWO,9981
2020,EU (ESP),LL,YFT,48
2020,FRA (PYF),LL,ALB,2298
2020,FRA (PYF),LL,BET,745
2020,FRA (PYF),LL,BLM,14
2020,FRA (PYF),LL,BUM,201
2020,FRA (PYF),LL,DOX,46
2020,FRA (PYF),LL,MLS,76
2020,FRA (PYF),LL,MZZ,281
2020,FRA (PYF),LL,SFA,0
2020,FRA (PYF),LL,SKJ,10
2020,FRA (PYF),LL,SSP,4
2020,FRA (PYF),LL,SWO,134
2020,FRA (PYF),LL,YFT,853
2020,FRA (PYF),UNK,ALB,119
2020,FRA (PYF),UNK,BET,11
2020,FRA (PYF),UNK,BUM,194
2020,FRA (PYF),UNK,DOX,164
2020,FRA (PYF),UNK,MLS,4
2020,FRA (PYF),UNK,MZZ,71
2020,FRA (PYF),UNK,SKJ,278
2020,FRA (PYF),UNK,YFT,646
2020,JPN,LL,ALB,842
2020,JPN,LL,BET,5139
2020,JPN,LL,BLM,9
2020,JPN,LL,BUM,166
2020,JPN,LL,MLS,200
2020,JPN,LL,SFA,1
2020,JPN,LL,SKH,956
2020,JPN,LL,SKJ,32
2020,JPN,LL,SSP,97
2020,JPN,LL,SWO,1463
2020,JPN,LL,YFT,1338
2020,KOR,LL,ALB,582
2020,KOR,LL,BET,7633
2020,KOR,LL,BIL,50
2020,KOR,LL,BLM,5
2020,KOR,LL,BUM,317
2020,KOR,LL,MLS,81
2020,KOR,LL,MZZ,409
2020,KOR,LL,SFA,3
2020,KOR,LL,SKH,12
2020,KOR,LL,SKJ,102
2020,KOR,LL,SWO,905
2020,KOR,LL,TUN,1
2020,KOR,LL,YFT,2110
2020,MEX,LL,SKH,27386
2020,MEX,PS,BET,726
2020,MEX,PS,BIL,24
2020,MEX,PS,BKJ,2298
2020,MEX,PS,BLM,12
2020,MEX,PS,BUM,10
2020,MEX,PS,BZX,3169
2020,MEX,PS,CGX,6
2020,MEX,PS,DOX,35
2020,MEX,PS,MLS,6
2020,MEX,PS,MZZ,5
2020,MEX,PS,PBF,3266
2020,MEX,PS,SFA,12
2020,MEX,PS,SKH,0
2020,MEX,PS,SKJ,7322
2020,MEX,PS,SRX,0
2020,MEX,PS,SSP,0
2020,MEX,PS,SWO,1
2020,MEX,PS,TUN,33
2020,MEX,PS,YFT,102137
2020,NIC,PS,BET,1885
2020,NIC,PS,BIL,1
2020,NIC,PS,BKJ,2
2020,NIC,PS,BLM,0
2020,NIC,PS,BUM,2
2020,NIC,PS,CGX,0
2020,NIC,PS,DOX,9
2020,NIC,PS,MLS,0
2020,NIC,PS,MZZ,2
2020,NIC,PS,SFA,0
2020,NIC,PS,SKH,0
2020,NIC,PS,SKJ,9049
2020,NIC,PS,SRX,0
2020,NIC,PS,TUN,1
2020,NIC,PS,YFT,5423
2020,OTR,LL,ALB,0
2020,OTR,LL,BET,5
2020,OTR,LL,BIL,3
2020,OTR,LL,BLM,34
2020,OTR,LL,BUM,0
2020,OTR,LL,DOX,12
2020,OTR,LL,MLS,31
2020,OTR,LL,MZZ,34
2020,OTR,LL,SFA,6
2020,OTR,LL,SKH,1183
2020,OTR,LL,SWO,1228
2020,OTR,LL,TUN,0
2020,OTR,LL,YFT,14
2020,OTR,PS,BET,8330
2020,OTR,PS,BIL,4
2020,OTR,PS,BLM,4
2020,OTR,PS,BUM,4
2020,OTR,PS,CGX,0
2020,OTR,PS,DOX,18
2020,OTR,PS,MZZ,5
2020,OTR,PS,SKH,1
2020,OTR,PS,SKJ,13898
2020,OTR,PS,SRX,0
2020,OTR,PS,TUN,13
2020,OTR,PS,YFT,3300
2020,PAN,LL,ALB,841
2020,PAN,LL,BET,164
2020,PAN,LL,BXQ,133
2020,PAN,LL,MZZ,18
2020,PAN,LL,SFA,57
2020,PAN,LL,SKH,356
2020,PAN,LL,SKJ,39
2020,PAN,LL,SWO,393
2020,PAN,LL,YFT,94
2020,PAN,PS,BET,10519
2020,PAN,PS,BIL,6
2020,PAN,PS,BKJ,26
2020,PAN,PS,BLM,2
2020,PAN,PS,BUM,7
2020,PAN,PS,CGX,1
2020,PAN,PS,DOX,39
2020,PAN,PS,MLS,1
2020,PAN,PS,MZZ,9
2020,PAN,PS,SFA,0
2020,PAN,PS,SKH,0
2020,PAN,PS,SKJ,39058
2020,PAN,PS,SRX,0
2020,PAN,PS,SSP,0
2020,PAN,PS,SWO,0
2020,PAN,PS,TUN,5
2020,PAN,PS,YFT,22586
2020,PER,PS,BET,65
2020,PER,PS,BUM,0
2020,PER,PS,DOX,9
2020,PER,PS,MZZ,0
2020,PER,PS,SKH,0
2020,PER,PS,SKJ,2618
2020,PER,PS,SRX,0
2020,PER,PS,YFT,561
2020,PER,UNK,BKJ,3
2020,PER,UNK,BXQ,25
2020,PER,UNK,BZX,40940
2020,PER,UNK,DOX,11522
2020,PER,UNK,SKH,3394
2020,PER,UNK,SKJ,176
2020,PER,UNK,SWO,83
2020,PER,UNK,TUN,44
2020,PER,UNK,YFT,345
2020,SLV,OTR,BXQ,1
2020,SLV,OTR,DOX,17
2020,SLV,OTR,MZZ,3
2020,SLV,OTR,SFA,3
2020,SLV,OTR,SKH,22
2020,SLV,OTR,SWO,0
2020,SLV,OTR,YFT,6
2020,TWN,LL,ALB,5126
2020,TWN,LL,BET,5414
2020,TWN,LL,BIL,130
2020,TWN,LL,BLM,4
2020,TWN,LL,BUM,543
2020,TWN,LL,MLS,192
2020,TWN,LL,SKH,1587
2020,TWN,LL,SKJ,52
2020,TWN,LL,SWO,1938
2020,TWN,LL,YFT,1184
2020,USA,GN,MZZ,3
2020,USA,GN,PBF,28
2020,USA,GN,SKH,34
2020,USA,GN,SWO,35
2020,USA,HAR,SWO,6
2020,USA,LL,ALB,90
2020,USA,LL,BET,1405
2020,USA,LL,BIL,0
2020,USA,LL,BUM,47
2020,USA,LL,DOX,32
2020,USA,LL,MLS,48
2020,USA,LL,MZZ,629
2020,USA,LL,PBF,1
2020,USA,LL,SFA,1
2020,USA,LL,SKH,15
2020,USA,LL,SKJ,28
2020,USA,LL,SSP,11
2020,USA,LL,SWO,237
2020,USA,LL,YFT,373
2020,USA,LTL,ALB,7509
2020,USA,LTL,CGX,0
2020,USA,LTL,PBF,0
2020,USA,OTR,ALB,8
2020,USA,OTR,DOX,0
2020,USA,OTR,PBF,88
2020,USA,OTR,SKH,35
2020,USA,OTR,SWO,126
2020,USA,OTR,YFT,6
2020,USA,PS,BET,4066
2020,USA,PS,BIL,2
2020,USA,PS,BKJ,14
2020,USA,PS,BLM,0
2020,USA,PS,BUM,8
2020,USA,PS,CGX,0
2020,USA,PS,DOX,25
2020,USA,PS,MZZ,7
2020,USA,PS,PBF,117
2020,USA,PS,SKH,0
2020,USA,PS,SKJ,14119
2020,USA,PS,SRX,0
2020,USA,PS,SSP,0
2020,USA,PS,TUN,1
2020,USA,PS,YFT,3728
2020,USA,RG,ALB,260
2020,USA,RG,DOX,0
2020,USA,RG,MZZ,0
2020,USA,RG,PBF,742
2020,USA,RG,SKH,0
2020,VEN,PS,BET,688
2020,VEN,PS,BIL,8
2020,VEN,PS,BKJ,8
2020,VEN,PS,BLM,1
2020,VEN,PS,BUM,7
2020,VEN,PS,CGX,1
2020,VEN,PS,DOX,18
2020,VEN,PS,MLS,0
2020,VEN,PS,MZZ,4
2020,VEN,PS,SFA,6
2020,VEN,PS,SKH,0
2020,VEN,PS,SKJ,4578
2020,VEN,PS,SRX,0
2020,VEN,PS,SSP,0
2020,VEN,PS,SWO,0
2020,VEN,PS,YFT,24476
2020,VUT,LL,ALB,1961
2020,VUT,LL,BET,1077
2020,VUT,LL,BLM,1
2020,VUT,LL,BUM,59
2020,VUT,LL,DOX,1
2020,VUT,LL,MLS,66
2020,VUT,LL,MZZ,70
2020,VUT,LL,SFA,52
2020,VUT,LL,SKH,69
2020,VUT,LL,SKJ,5
2020,VUT,LL,SSP,4
2020,VUT,LL,SWO,822
2020,VUT,LL,YFT,242
2021,CAN,LTL,ALB,2419
2021,CHL,GN,ALB,19
2021,CHL,GN,BET,3
2021,CHL,GN,BXQ,8
2021,CHL,GN,DOX,3
2021,CHL,GN,MLS,2
2021,CHL,GN,MZZ,10
2021,CHL,GN,SKH,308
2021,CHL,GN,SWO,4766
2021,CHL,GN,YFT,9
2021,CHL,HAR,SKH,0
2021,CHL,HAR,SWO,10
2021,CHL,LHP,BET,1
2021,CHL,LHP,DOX,7
2021,CHL,LHP,MZZ,0
2021,CHL,LHP,SKH,2
2021,CHL,LHP,SKJ,0
2021,CHL,LHP,SWO,2
2021,CHL,LHP,YFT,50
2021,CHL,LL,ALB,0
2021,CHL,LL,DOX,29
2021,CHL,LL,MLS,0
2021,CHL,LL,MZZ,1
2021,CHL,LL,SKH,108
2021,CHL,LL,SWO,0
2021,CHL,LL,YFT,0
2021,CHL,LTL,ALB,2
2021,CHL,LTL,BET,1
2021,CHL,LTL,BXQ,1
2021,CHL,LTL,DOX,0
2021,CHL,LTL,MZZ,0
2021,CHL,LTL,SKH,2
2021,CHL,LTL,YFT,0
2021,CHL,OTR,DOX,6
2021,CHL,TX,MZZ,2
2021,CHL,TX,SKH,0
2021,CHN,LL,ALB,21519
2021,CHN,LL,BET,3481
2021,CHN,LL,BLM,59
2021,CHN,LL,BUM,726
2021,CHN,LL,MLS,233
