Year,Gear,Flag,Fleet,SpeciesName,Catch
1989,L,US,HW,BET,1445
1989,L,US,HW,SKJ,10
1989,L,US,HW,YFT,988
1989,L,US,HW,BUM,364
1989,L,US,HW,MLS,591
1989,L,US,HW,SWO,273
1990,L,AU,AU,ALB,124
1990,L,AU,AU,BET,24
1990,L,AU,AU,SKJ,63
1990,L,AU,AU,YFT,786
1990,L,AU,AU,BUM,18
1990,L,AU,AU,BLM,13
1990,L,AU,AU,MLS,66
1990,L,AU,AU,SWO,23
1990,L,AU,JV,ALB,145
1990,L,AU,JV,BET,6
1990,L,AU,JV,YFT,4
1990,L,CN,,ALB,4
1990,L,CN,,BET,276
1990,L,CN,,YFT,173
1990,L,CN,,BUM,44
1990,L,CN,,BLM,17
1990,L,CN,,MLS,9
1990,L,CN,,SWO,31
1990,L,CN,,SFA,54
1990,L,FJ,,ALB,68
1990,L,FJ,,BET,27
1990,L,FJ,,YFT,23
1990,L,FJ,,BUM,2
1990,L,FJ,,BLM,1
1990,L,FJ,,MLS,1
1990,L,FJ,,SWO,2
1990,L,FJ,,SFA,1
1990,L,ID,,BET,2342
1990,L,ID,,YFT,10417
1990,L,ID,,BUM,503
1990,L,ID,,BLM,151
1990,L,ID,,MLS,101
1990,L,ID,,SWO,277
1990,L,ID,,SFA,227
1990,L,JP,CS,ALB,6513
1990,L,JP,CS,BET,7053
1990,L,JP,CS,SKJ,57
1990,L,JP,CS,YFT,7800
1990,L,JP,CS,PBF,267
1990,L,JP,CS,BUM,1204
1990,L,JP,CS,MLS,1125
1990,L,JP,CS,SWO,687
1990,L,JP,JP,ALB,12326
1990,L,JP,JP,BET,43035
1990,L,JP,JP,SKJ,22
1990,L,JP,JP,YFT,28779
1990,L,JP,JP,PBF,67
1990,L,JP,JP,BUM,3398
1990,L,JP,JP,BLM,145
1990,L,JP,JP,MLS,2382
1990,L,JP,JP,SWO,6587
1990,L,JP,JP,SFA,536
1990,L,KR,,ALB,1063
1990,L,KR,,BET,17406
1990,L,KR,,SKJ,12
1990,L,KR,,YFT,12967
1990,L,KR,,PBF,26
1990,L,KR,,BUM,1660
1990,L,KR,,BLM,209
1990,L,KR,,MLS,161
1990,L,KR,,SWO,553
1990,L,KR,,SFA,16
1990,L,NC,,ALB,1053
1990,L,NC,,BET,60
1990,L,NC,,YFT,617
1990,L,NC,,BUM,18
1990,L,NC,,BLM,88
1990,L,NC,,MLS,168
1990,L,NC,,SWO,13
1990,L,NC,,SFA,10
1990,L,NZ,,ALB,170
1990,L,NZ,,BET,30
1990,L,NZ,,YFT,4
1990,L,NZ,,MLS,5
1990,L,NZ,,SWO,80
1990,L,PF,,ALB,20
1990,L,PF,,BET,4
1990,L,PF,,YFT,6
1990,L,PF,,BUM,3
1990,L,PF,,MLS,2
1990,L,PF,,SWO,1
1990,L,PH,,BET,59
1990,L,PH,,YFT,484
1990,L,PH,,BUM,48
1990,L,PH,,BLM,14
1990,L,PH,,MLS,10
1990,L,PH,,SWO,26
1990,L,TO,,ALB,152
1990,L,TO,,BET,11
1990,L,TO,,SKJ,2
1990,L,TO,,YFT,27
1990,L,TO,,BUM,4
1990,L,TO,,BLM,4
1990,L,TO,,MLS,9
1990,L,TO,,SWO,5
1990,L,TO,,SFA,4
1990,L,TW,DW,ALB,10002
1990,L,TW,DW,BET,1656
1990,L,TW,DW,YFT,1910
1990,L,TW,DW,BUM,405
1990,L,TW,DW,BLM,87
1990,L,TW,DW,MLS,131
1990,L,TW,DW,SWO,263
1990,L,TW,OS,ALB,348
1990,L,TW,OS,BET,3500
1990,L,TW,OS,SKJ,202
1990,L,TW,OS,YFT,14200
1990,L,TW,OS,BUM,2575
1990,L,TW,OS,BLM,391
1990,L,TW,OS,MLS,201
1990,L,TW,OS,SWO,1013
1990,L,TW,OS,SFA,769
1990,L,US,HW,ALB,182
1990,L,US,HW,BET,1520
1990,L,US,HW,SKJ,5
1990,L,US,HW,YFT,1103
1990,L,US,HW,BUM,318
1990,L,US,HW,MLS,500
1990,L,US,HW,SWO,1909
1991,L,US,AS,ALB,1
1991,L,AU,AU,ALB,158
1991,L,AU,AU,BET,27
1991,L,AU,AU,SKJ,66
1991,L,AU,AU,YFT,807
1991,L,AU,AU,BUM,1
1991,L,AU,AU,BLM,15
1991,L,AU,AU,MLS,32
1991,L,AU,AU,SWO,59
1991,L,AU,AU,BSH,1
1991,L,AU,JV,ALB,67
1991,L,CN,,BET,526
1991,L,CN,,YFT,481
1991,L,CN,,BUM,98
1991,L,CN,,BLM,38
1991,L,CN,,MLS,19
1991,L,CN,,SWO,69
1991,L,CN,,SFA,88
1991,L,FJ,,ALB,208
1991,L,FJ,,BET,123
1991,L,FJ,,YFT,106
1991,L,FJ,,BUM,8
1991,L,FJ,,BLM,3
1991,L,FJ,,MLS,5
1991,L,FJ,,SWO,7
1991,L,FJ,,SFA,4
1991,L,FM,,BET,12
1991,L,FM,,YFT,11
1991,L,FM,,BUM,2
1991,L,ID,,BET,2395
1991,L,ID,,YFT,10653
1991,L,ID,,BUM,637
1991,L,ID,,BLM,191
1991,L,ID,,MLS,127
1991,L,ID,,SWO,350
1991,L,ID,,SFA,286
1991,L,JP,CS,ALB,6664
1991,L,JP,CS,BET,7025
1991,L,JP,CS,SKJ,82
1991,L,JP,CS,YFT,8034
1991,L,JP,CS,PBF,170
1991,L,JP,CS,BUM,1342
1991,L,JP,CS,MLS,1197
1991,L,JP,CS,SWO,799
1991,L,JP,JP,ALB,11189
1991,L,JP,JP,BET,30794
1991,L,JP,JP,SKJ,37
1991,L,JP,JP,YFT,20966
1991,L,JP,JP,PBF,61
1991,L,JP,JP,BUM,3416
1991,L,JP,JP,BLM,138
1991,L,JP,JP,MLS,2581
1991,L,JP,JP,SWO,5482
1991,L,JP,JP,SFA,551
1991,L,KR,,ALB,1278
1991,L,KR,,BET,12544
1991,L,KR,,SKJ,11
1991,L,KR,,YFT,7420
1991,L,KR,,PBF,3
1991,L,KR,,BUM,1196
1991,L,KR,,BLM,109
1991,L,KR,,MLS,142
1991,L,KR,,SWO,442
1991,L,KR,,SFA,11
1991,L,NC,,ALB,909
1991,L,NC,,BET,60
1991,L,NC,,YFT,567
1991,L,NC,,BUM,9
1991,L,NC,,BLM,91
1991,L,NC,,MLS,75
1991,L,NC,,SWO,15
1991,L,NC,,SFA,24
1991,L,NZ,,ALB,85
1991,L,NZ,,BET,44
1991,L,NZ,,YFT,6
1991,L,NZ,,SWO,42
1991,L,PF,,ALB,100
1991,L,PF,,BET,45
1991,L,PF,,SKJ,1
1991,L,PF,,YFT,118
1991,L,PF,,BUM,23
1991,L,PF,,MLS,7
1991,L,PF,,SWO,7
1991,L,PH,,BET,59
1991,L,PH,,YFT,484
1991,L,PH,,BUM,48
1991,L,PH,,BLM,14
1991,L,PH,,MLS,10
1991,L,PH,,SWO,26
1991,L,TO,,ALB,171
1991,L,TO,,BET,5
1991,L,TO,,SKJ,2
1991,L,TO,,YFT,19
1991,L,TO,,BUM,4
1991,L,TO,,BLM,4
1991,L,TO,,MLS,9
1991,L,TO,,SWO,5
1991,L,TO,,SFA,3
1991,L,TW,DW,ALB,13975
1991,L,TW,DW,BET,1878
1991,L,TW,DW,SKJ,7
1991,L,TW,DW,YFT,2241
1991,L,TW,DW,BUM,566
1991,L,TW,DW,BLM,116
1991,L,TW,DW,MLS,207
1991,L,TW,DW,SWO,129
1991,L,TW,OS,ALB,341
1991,L,TW,OS,BET,3925
1991,L,TW,OS,SKJ,640
1991,L,TW,OS,YFT,10822
1991,L,TW,OS,BUM,2788
1991,L,TW,OS,BLM,730
1991,L,TW,OS,MLS,302
1991,L,TW,OS,SWO,781
1991,L,TW,OS,SFA,595
1991,L,US,HW,ALB,313
1991,L,US,HW,BET,1556
1991,L,US,HW,SKJ,39
1991,L,US,HW,YFT,756
1991,L,US,HW,BUM,704
1991,L,US,HW,MLS,524
1991,L,US,HW,SWO,4500
1991,L,US,HW,SFA,19
1991,L,US,US,BET,15
1991,L,US,US,YFT,21
1992,L,AU,AU,ALB,214
1992,L,AU,AU,BET,34
1992,L,AU,AU,SKJ,62
1992,L,AU,AU,YFT,1017
1992,L,AU,AU,BUM,2
1992,L,AU,AU,BLM,8
1992,L,AU,AU,MLS,22
1992,L,AU,AU,SWO,49
1992,L,AU,AU,BSH,28
1992,L,AU,JV,ALB,106
1992,L,CN,,BET,1400
1992,L,CN,,YFT,1315
1992,L,CN,,BUM,265
1992,L,CN,,BLM,103
1992,L,CN,,MLS,51
1992,L,CN,,SWO,185
1992,L,CN,,SFA,15
1992,L,FJ,,ALB,243
1992,L,FJ,,BET,187
1992,L,FJ,,YFT,202
1992,L,FJ,,BUM,11
1992,L,FJ,,BLM,4
1992,L,FJ,,MLS,7
1992,L,FJ,,SWO,10
1992,L,FJ,,SFA,14
1992,L,FM,,BET,47
1992,L,FM,,YFT,93
1992,L,FM,,BUM,10
1992,L,FM,,SWO,2
1992,L,ID,,BET,2753
1992,L,ID,,YFT,12248
1992,L,ID,,BUM,702
1992,L,ID,,BLM,210
1992,L,ID,,MLS,140
1992,L,ID,,SWO,386
1992,L,ID,,SFA,316
1992,L,JP,CS,ALB,8036
1992,L,JP,CS,BET,7302
1992,L,JP,CS,SKJ,79
1992,L,JP,CS,YFT,8452
1992,L,JP,CS,PBF,428
1992,L,JP,CS,BUM,1657
1992,L,JP,CS,MLS,1247
1992,L,JP,CS,SWO,1173
1992,L,JP,JP,ALB,12836
1992,L,JP,JP,BET,38074
1992,L,JP,JP,SKJ,34
1992,L,JP,JP,YFT,25523
1992,L,JP,JP,PBF,86
1992,L,JP,JP,BUM,3524
1992,L,JP,JP,BLM,177
1992,L,JP,JP,MLS,2475
1992,L,JP,JP,SWO,9214
1992,L,JP,JP,SFA,418
1992,L,KR,,ALB,2190
1992,L,KR,,BET,18089
1992,L,KR,,SKJ,7
1992,L,KR,,YFT,12773
1992,L,KR,,BUM,1923
1992,L,KR,,BLM,214
1992,L,KR,,MLS,256
1992,L,KR,,SWO,630
1992,L,KR,,SFA,20
1992,L,MH,,BET,6
1992,L,MH,,YFT,3
1992,L,NC,,ALB,692
1992,L,NC,,BET,27
1992,L,NC,,YFT,373
1992,L,NC,,BUM,15
1992,L,NC,,BLM,43
1992,L,NC,,MLS,71
1992,L,NC,,SWO,9
1992,L,NC,,SFA,11
1992,L,NZ,,ALB,209
1992,L,NZ,,BET,39
1992,L,NZ,,YFT,13
1992,L,NZ,,SWO,29
1992,L,PF,,ALB,195
1992,L,PF,,BET,57
1992,L,PF,,SKJ,7
1992,L,PF,,YFT,150
1992,L,PF,,BUM,77
1992,L,PF,,MLS,25
1992,L,PF,,SWO,24
1992,L,PF,,SFA,6
1992,L,PH,,BET,59
1992,L,PH,,YFT,484
1992,L,PH,,BUM,48
1992,L,PH,,BLM,14
1992,L,PH,,MLS,10
1992,L,PH,,SWO,26
1992,L,PW,,BET,90
1992,L,PW,,YFT,48
1992,L,TO,,ALB,199
1992,L,TO,,BET,5
1992,L,TO,,SKJ,2
1992,L,TO,,YFT,19
1992,L,TO,,BUM,5
1992,L,TO,,BLM,5
1992,L,TO,,MLS,11
1992,L,TO,,SWO,6
1992,L,TO,,SFA,1
1992,L,TW,DW,ALB,19997
1992,L,TW,DW,BET,1886
1992,L,TW,DW,SKJ,148
1992,L,TW,DW,YFT,1314
1992,L,TW,DW,BUM,101
1992,L,TW,DW,BLM,83
1992,L,TW,DW,MLS,220
1992,L,TW,DW,SWO,89
1992,L,TW,OS,ALB,302
1992,L,TW,OS,BET,4416
1992,L,TW,OS,SKJ,68
1992,L,TW,OS,YFT,13335
1992,L,TW,OS,BUM,4609
1992,L,TW,OS,BLM,788
1992,L,TW,OS,MLS,283
1992,L,TW,OS,SWO,1214
1992,L,TW,OS,SFA,905
1992,L,US,HW,ALB,332
1992,L,US,HW,BET,1490
1992,L,US,HW,SKJ,25
1992,L,US,HW,YFT,362
1992,L,US,HW,BUM,353
1992,L,US,HW,BLM,1
1992,L,US,HW,MLS,545
1992,L,US,HW,SWO,5276
1992,L,US,HW,SFA,9
1992,L,US,US,BET,5
1992,L,US,US,YFT,15
1993,L,US,AS,YFT,1
1993,L,AU,AU,ALB,186
1993,L,AU,AU,BET,25
1993,L,AU,AU,SKJ,5
1993,L,AU,AU,YFT,781
1993,L,AU,AU,MLS,27
1993,L,AU,AU,SWO,33
1993,L,AU,AU,BSH,26
1993,L,AU,JV,ALB,126
1993,L,AU,JV,YFT,1
1993,L,CN,,ALB,1
1993,L,CN,,BET,3664
1993,L,CN,,YFT,2754
1993,L,CN,,BUM,626
1993,L,CN,,BLM,243
1993,L,CN,,MLS,121
1993,L,CN,,SWO,437
1993,L,CN,,SFA,44
1993,L,FJ,,ALB,463
1993,L,FJ,,BET,204
1993,L,FJ,,YFT,319
1993,L,FJ,,BUM,17
1993,L,FJ,,BLM,6
1993,L,FJ,,MLS,11
1993,L,FJ,,SWO,15
1993,L,FJ,,SFA,26
1993,L,FM,,BET,40
1993,L,FM,,YFT,61
1993,L,FM,,BUM,11
1993,L,FM,,BLM,1
1993,L,FM,,MLS,1
1993,L,FM,,SWO,3
1993,L,FM,,SFA,1
1993,L,ID,,BET,2522
1993,L,ID,,YFT,11221
1993,L,ID,,BUM,541
1993,L,ID,,BLM,162
1993,L,ID,,MLS,108
1993,L,ID,,SWO,298
1993,L,ID,,SFA,243
1993,L,JP,CS,ALB,16591
1993,L,JP,CS,BET,6889
1993,L,JP,CS,SKJ,157
1993,L,JP,CS,YFT,7950
1993,L,JP,CS,PBF,667
1993,L,JP,CS,BUM,2092
1993,L,JP,CS,MLS,5398
1993,L,JP,CS,SWO,1394
1993,L,JP,JP,ALB,17910
1993,L,JP,JP,BET,31289
1993,L,JP,JP,SKJ,190
1993,L,JP,JP,YFT,25745
1993,L,JP,JP,PBF,148
1993,L,JP,JP,BUM,4316
1993,L,JP,JP,BLM,197
1993,L,JP,JP,MLS,3377
1993,L,JP,JP,SWO,9440
1993,L,JP,JP,SFA,494
1993,L,KR,,ALB,974
1993,L,KR,,BET,13912
1993,L,KR,,SKJ,3
1993,L,KR,,YFT,8704
1993,L,KR,,BUM,1768
1993,L,KR,,BLM,138
1993,L,KR,,MLS,213
1993,L,KR,,SWO,527
1993,L,KR,,SFA,11
1993,L,MH,,BET,67
1993,L,MH,,YFT,70
1993,L,MH,,BUM,14
1993,L,MH,,SWO,2
1993,L,MH,,SFA,1
1993,L,NC,,ALB,755
1993,L,NC,,BET,106
1993,L,NC,,YFT,433
1993,L,NC,,BUM,15
1993,L,NC,,BLM,48
1993,L,NC,,MLS,40
1993,L,NC,,SWO,9
1993,L,NC,,SFA,9
1993,L,NZ,,ALB,345
1993,L,NZ,,BET,74
1993,L,NZ,,YFT,14
1993,L,NZ,,SWO,93
1993,L,PF,,ALB,714
1993,L,PF,,BET,163
1993,L,PF,,SKJ,25
1993,L,PF,,YFT,366
1993,L,PF,,BUM,205
1993,L,PF,,BLM,2
1993,L,PF,,MLS,68
1993,L,PF,,SWO,64
1993,L,PG,,YFT,8
1993,L,PG,,SFA,1
1993,L,PH,,BET,59
1993,L,PH,,YFT,484
1993,L,PH,,BUM,48
1993,L,PH,,BLM,14
1993,L,PH,,MLS,10
1993,L,PH,,SWO,26
1993,L,PW,,ALB,1
1993,L,PW,,BET,66
1993,L,PW,,YFT,39
1993,L,TO,,ALB,231
1993,L,TO,,BET,34
1993,L,TO,,YFT,64
1993,L,TO,,BUM,7
1993,L,TO,,BLM,7
1993,L,TO,,MLS,16
1993,L,TO,,SWO,8
1993,L,TO,,SFA,4
1993,L,TW,DW,ALB,16989
1993,L,TW,DW,BET,652
1993,L,TW,DW,SKJ,113
1993,L,TW,DW,YFT,1536
1993,L,TW,DW,BUM,396
1993,L,TW,DW,BLM,137
1993,L,TW,DW,MLS,237
1993,L,TW,DW,SWO,167
1993,L,TW,OS,ALB,242
1993,L,TW,OS,BET,4673
1993,L,TW,OS,SKJ,41
1993,L,TW,OS,YFT,10787
1993,L,TW,OS,BUM,5422
1993,L,TW,OS,BLM,471
1993,L,TW,OS,MLS,338
1993,L,TW,OS,SWO,1203
1993,L,TW,OS,SFA,255
1993,L,US,HW,ALB,441
1993,L,US,HW,BET,2116
1993,L,US,HW,SKJ,36
1993,L,US,HW,YFT,633
1993,L,US,HW,BUM,373
1993,L,US,HW,BLM,1
1993,L,US,HW,MLS,632
1993,L,US,HW,SWO,5911
1993,L,US,HW,SFA,8
1993,L,US,US,ALB,1
1993,L,US,US,BET,8
1993,L,US,US,YFT,3
1993,L,WS,,ALB,213
1993,L,WS,,BET,3
1993,L,WS,,SKJ,3
1993,L,WS,,YFT,81
1993,L,WS,,BUM,3
1993,L,WS,,BLM,1
1993,L,WS,,MLS,3
1993,L,WS,,SWO,7
1993,L,WS,,SFA,1
1994,L,US,AS,ALB,1
1994,L,US,AS,YFT,1
1994,L,AU,AU,ALB,357
1994,L,AU,AU,BET,123
1994,L,AU,AU,SKJ,5
1994,L,AU,AU,YFT,1221
1994,L,AU,AU,BUM,4
1994,L,AU,AU,BLM,3
1994,L,AU,AU,MLS,54
1994,L,AU,AU,SWO,38
1994,L,AU,AU,BSH,13
1994,L,AU,JV,ALB,43
1994,L,AU,JV,BET,10
1994,L,AU,JV,YFT,43
1994,L,CK,,ALB,16
1994,L,CK,,BET,7
1994,L,CK,,YFT,9
1994,L,CK,,BUM,2
1994,L,CK,,BLM,6
1994,L,CK,,MLS,7
1994,L,CK,,SWO,22
1994,L,CN,,ALB,8
1994,L,CN,,BET,7846
1994,L,CN,,YFT,4823
1994,L,CN,,BUM,1236
1994,L,CN,,BLM,480
1994,L,CN,,MLS,239
1994,L,CN,,SWO,864
1994,L,CN,,SFA,58
1994,L,FJ,,ALB,842
1994,L,FJ,,BET,249
1994,L,FJ,,YFT,625
1994,L,FJ,,BUM,118
1994,L,FJ,,BLM,107
1994,L,FJ,,MLS,35
1994,L,FJ,,SFA,22
1994,L,FM,,ALB,3
1994,L,FM,,BET,72
1994,L,FM,,YFT,117
1994,L,FM,,BUM,27
1994,L,FM,,BLM,6
1994,L,FM,,MLS,1
1994,L,FM,,SWO,4
1994,L,ID,,BET,2798
1994,L,ID,,YFT,12446
1994,L,ID,,BUM,504
1994,L,ID,,BLM,151
1994,L,ID,,MLS,101
1994,L,ID,,SWO,277
1994,L,ID,,SFA,227
1994,L,JP,CS,ALB,16366
1994,L,JP,CS,BET,5974
1994,L,JP,CS,SKJ,81
1994,L,JP,CS,YFT,6970
1994,L,JP,CS,PBF,968
1994,L,JP,CS,BUM,1833
1994,L,JP,CS,MLS,1284
1994,L,JP,CS,SWO,1357
1994,L,JP,JP,ALB,17451
1994,L,JP,JP,BET,30192
1994,L,JP,JP,SKJ,89
1994,L,JP,JP,YFT,29604
1994,L,JP,JP,PBF,248
1994,L,JP,JP,BUM,4681
1994,L,JP,JP,BLM,258
1994,L,JP,JP,MLS,2901
1994,L,JP,JP,SWO,8755
1994,L,JP,JP,SFA,224
1994,L,KR,,ALB,1744
1994,L,KR,,BET,20241
1994,L,KR,,SKJ,5
1994,L,KR,,YFT,9548
1994,L,KR,,BUM,1351
1994,L,KR,,BLM,99
1994,L,KR,,MLS,225
1994,L,KR,,SWO,621
1994,L,KR,,SFA,3
1994,L,MH,,BET,25
1994,L,MH,,YFT,23
1994,L,NC,,ALB,840
1994,L,NC,,BET,78
1994,L,NC,,YFT,437
1994,L,NC,,BUM,22
1994,L,NC,,BLM,52
1994,L,NC,,MLS,193
1994,L,NC,,SWO,8
1994,L,NC,,SFA,21
1994,L,NZ,,ALB,635
1994,L,NZ,,BET,69
1994,L,NZ,,YFT,32
1994,L,NZ,,SWO,94
1994,L,PF,,ALB,913
1994,L,PF,,BET,165
1994,L,PF,,SKJ,43
1994,L,PF,,YFT,275
1994,L,PF,,BUM,349
1994,L,PF,,BLM,2
1994,L,PF,,MLS,103
1994,L,PF,,SWO,72
1994,L,PF,,SFA,9
1994,L,PG,,YFT,30
1994,L,PG,,BUM,1
1994,L,PG,,BLM,1
1994,L,PG,,MLS,1
1994,L,PG,,SWO,1
1994,L,PG,,SFA,2
1994,L,PH,,BET,59
1994,L,PH,,YFT,484
1994,L,PH,,BUM,48
1994,L,PH,,BLM,14
1994,L,PH,,MLS,10
1994,L,PH,,SWO,26
1994,L,PW,,ALB,3
1994,L,PW,,BET,50
1994,L,PW,,YFT,31
1994,L,TO,,ALB,343
1994,L,TO,,BET,19
1994,L,TO,,SKJ,3
1994,L,TO,,YFT,46
1994,L,TO,,BUM,8
1994,L,TO,,BLM,9
1994,L,TO,,MLS,19
1994,L,TO,,SWO,10
1994,L,TW,DW,ALB,18799
1994,L,TW,DW,BET,799
1994,L,TW,DW,SKJ,43
1994,L,TW,DW,YFT,1977
1994,L,TW,DW,BUM,533
1994,L,TW,DW,BLM,24
1994,L,TW,DW,MLS,374
1994,L,TW,DW,SWO,217
1994,L,TW,OS,ALB,76
1994,L,TW,OS,BET,8592
1994,L,TW,OS,SKJ,48
1994,L,TW,OS,YFT,12746
1994,L,TW,OS,BUM,4506
1994,L,TW,OS,BLM,629
1994,L,TW,OS,MLS,251
1994,L,TW,OS,SWO,1537
1994,L,TW,OS,SFA,471
1994,L,US,HW,ALB,547
1994,L,US,HW,BET,1791
1994,L,US,HW,SKJ,54
1994,L,US,HW,YFT,615
1994,L,US,HW,BUM,378
1994,L,US,HW,MLS,384
1994,L,US,HW,SWO,3137
1994,L,US,HW,SFA,9
1994,L,US,US,ALB,1
1994,L,US,US,BET,2
1994,L,US,US,YFT,8
1994,L,WS,,ALB,641
1994,L,WS,,BET,14
1994,L,WS,,SKJ,8
1994,L,WS,,YFT,73
1994,L,WS,,BUM,8
1994,L,WS,,BLM,3
1994,L,WS,,MLS,7
1994,L,WS,,SWO,17
1995,L,US,AS,ALB,27
1995,L,US,AS,BET,1
1995,L,US,AS,YFT,2
1995,L,US,AS,BUM,2
1995,L,AU,AU,ALB,438
1995,L,AU,AU,BET,172
1995,L,AU,AU,SKJ,15
1995,L,AU,AU,YFT,1313
1995,L,AU,AU,BUM,4
1995,L,AU,AU,BLM,2
1995,L,AU,AU,MLS,87
1995,L,AU,AU,SWO,69
1995,L,AU,AU,BSH,403
1995,L,AU,JV,ALB,19
1995,L,CK,,ALB,25
1995,L,CK,,BET,14
1995,L,CK,,YFT,16
1995,L,CK,,BUM,16
1995,L,CK,,BLM,4
1995,L,CK,,MLS,11
1995,L,CK,,SWO,28
1995,L,CN,,ALB,5
1995,L,CN,,BET,4744
1995,L,CN,,YFT,5837
1995,L,CN,,BUM,1032
1995,L,CN,,BLM,400
1995,L,CN,,MLS,199
1995,L,CN,,SWO,721
1995,L,CN,,SFA,8
1995,L,FJ,,ALB,702
1995,L,FJ,,BET,378
1995,L,FJ,,YFT,949
1995,L,FJ,,BUM,224
1995,L,FJ,,BLM,6
1995,L,FJ,,MLS,67
1995,L,FJ,,SWO,211
1995,L,FJ,,SFA,21
1995,L,FM,,BET,51
1995,L,FM,,YFT,153
1995,L,FM,,BUM,18
1995,L,FM,,BLM,1
1995,L,FM,,MLS,5
1995,L,FM,,SWO,2
1995,L,ID,,BET,2981
1995,L,ID,,YFT,13263
1995,L,ID,,BUM,536
1995,L,ID,,BLM,161
1995,L,ID,,MLS,107
1995,L,ID,,SWO,295
1995,L,ID,,SFA,241
1995,L,JP,CS,ALB,17497
1995,L,JP,CS,BET,5532
1995,L,JP,CS,SKJ,111
1995,L,JP,CS,YFT,6886
1995,L,JP,CS,PBF,571
1995,L,JP,CS,BUM,1687
1995,L,JP,CS,MLS,1840
1995,L,JP,CS,SWO,1386
1995,L,JP,JP,ALB,15259
1995,L,JP,JP,BET,24461
1995,L,JP,JP,SKJ,99
1995,L,JP,JP,YFT,29196
1995,L,JP,JP,PBF,105
1995,L,JP,JP,BUM,4262
1995,L,JP,JP,BLM,163
1995,L,JP,JP,MLS,2950
1995,L,JP,JP,SWO,7295
1995,L,JP,JP,SFA,114
1995,L,KI,,BET,1
1995,L,KI,,YFT,5
1995,L,KI,,BUM,1
1995,L,KR,,ALB,2455
1995,L,KR,,BET,18849
1995,L,KR,,SKJ,2
1995,L,KR,,YFT,9596
1995,L,KR,,BUM,2507
1995,L,KR,,BLM,66
1995,L,KR,,MLS,323
1995,L,KR,,SWO,754
1995,L,KR,,SFA,4
1995,L,MH,,BET,10
1995,L,MH,,YFT,12
1995,L,MH,,BUM,1
1995,L,MH,,SWO,2
1995,L,NC,,ALB,332
1995,L,NC,,BET,103
1995,L,NC,,YFT,839
1995,L,NC,,BUM,14
1995,L,NC,,BLM,31
1995,L,NC,,MLS,89
1995,L,NC,,SWO,10
1995,L,NC,,SFA,19
1995,L,NZ,,ALB,810
1995,L,NZ,,BET,60
1995,L,NZ,,SKJ,2
1995,L,NZ,,YFT,94
1995,L,NZ,,SWO,108
1995,L,NZ,,SFA,1
1995,L,PF,,ALB,772
1995,L,PF,,BET,182
1995,L,PF,,SKJ,10
1995,L,PF,,YFT,297
1995,L,PF,,BUM,416
1995,L,PF,,BLM,2
1995,L,PF,,MLS,71
1995,L,PF,,SWO,61
1995,L,PF,,SFA,9
1995,L,PG,,ALB,6
1995,L,PG,,BET,19
1995,L,PG,,YFT,149
1995,L,PG,,BUM,1
1995,L,PG,,BLM,1
1995,L,PG,,MLS,2
1995,L,PG,,SFA,3
1995,L,PH,,BET,59
1995,L,PH,,YFT,484
1995,L,PH,,BUM,48
1995,L,PH,,BLM,14
1995,L,PH,,MLS,10
1995,L,PH,,SWO,26
1995,L,SB,,ALB,24
1995,L,SB,,BET,300
1995,L,SB,,YFT,199
1995,L,SB,,BUM,35
1995,L,SB,,BLM,3
1995,L,SB,,MLS,1
1995,L,SB,,SWO,3
1995,L,TO,,ALB,379
1995,L,TO,,BET,23
1995,L,TO,,YFT,59
1995,L,TO,,BUM,10
1995,L,TO,,BLM,10
1995,L,TO,,MLS,22
1995,L,TO,,SWO,12
1995,L,TW,DW,ALB,18683
1995,L,TW,DW,BET,607
1995,L,TW,DW,SKJ,157
1995,L,TW,DW,YFT,1725
1995,L,TW,DW,BUM,310
1995,L,TW,DW,BLM,5
1995,L,TW,DW,MLS,264
1995,L,TW,DW,SWO,263
1995,L,TW,OS,ALB,66
1995,L,TW,OS,BET,7290
1995,L,TW,OS,SKJ,87
1995,L,TW,OS,YFT,15776
1995,L,TW,OS,BUM,6191
1995,L,TW,OS,BLM,446
1995,L,TW,OS,MLS,391
1995,L,TW,OS,SWO,1755
1995,L,TW,OS,SFA,325
1995,L,US,HW,ALB,888
1995,L,US,HW,BET,2055
1995,L,US,HW,SKJ,103
1995,L,US,HW,YFT,1073
1995,L,US,HW,BUM,693
1995,L,US,HW,BLM,5
1995,L,US,HW,MLS,727
1995,L,US,HW,SWO,2660
1995,L,US,HW,SFA,11
1995,L,US,US,ALB,9
1995,L,US,US,BET,138
1995,L,US,US,YFT,101
1995,L,VU,,ALB,109
1995,L,VU,,BET,20
1995,L,VU,,YFT,47
1995,L,VU,,BUM,11
1995,L,VU,,BLM,1
1995,L,VU,,MLS,2
1995,L,VU,,SWO,2
1995,L,VU,,SFA,1
1995,L,WS,,ALB,1883
1995,L,WS,,BET,40
1995,L,WS,,SKJ,12
1995,L,WS,,YFT,216
1995,L,WS,,BUM,23
1995,L,WS,,BLM,10
1995,L,WS,,MLS,21
1995,L,WS,,SWO,49
1996,L,US,AS,ALB,86
1996,L,US,AS,BET,4
1996,L,US,AS,YFT,12
1996,L,US,AS,BUM,10
1996,L,US,AS,SWO,1
1996,L,AU,AU,ALB,408
1996,L,AU,AU,BET,293
1996,L,AU,AU,SKJ,11
1996,L,AU,AU,YFT,1660
1996,L,AU,AU,BUM,9
