SpeciesCode,Year,Flag,GearCode,Catch
BFT,1998,EU-Greece,HAND,279
ALB,1998,EU-Greece,UNCL,1152
BON,1998,EU-Greece,PS,945
SWO,1998,EU-Greece,LLSWO,1650
TUN,1998,EU-Greece,UNCL,300
BFT,1998,EU-Italy,HAND,5
ALB,1998,EU-Italy,LL,172
ALB,1998,EU-Italy,HAND,20
ALB,1998,EU-Italy,GILL,1222
BON,1998,EU-Italy,UNCL,2233
SWO,1998,EU-Italy,LLSWO,2458
SWO,1998,EU-Italy,TRAP,2
SWO,1998,EU-Italy,HARP,12
SWO,1998,EU-Italy,GILL,3632
BFT,1998,Japan,LL,691
BFT,1998,Japan,LL,3195
BFT,1998,Japan,LL,361
SBF,1998,Japan,LL,917
ALB,1998,Japan,LL,446
ALB,1998,Japan,LL,418
BLM,1998,Japan,LL,1
BLM,1998,Japan,LL,3
SWO,1998,Japan,LL,7
SPF,1998,Japan,LL,22
SPF,1998,Japan,LL,8
BFT,1998,Korea Rep,LL,66
SBF,1998,Korea Rep,LL,10
ALB,1998,Korea Rep,LL,7
TUN,1998,Korea Rep,LL,7
BFT,1998,Libya,PS,230
BFT,1998,Libya,TRAP,181
LTA,1998,Libya,PS,32
LTA,1998,Libya,TRAP,20
SWO,1998,Libya,LL,11
BFT,1998,Maroc,GILL,18
LTA,1998,Maroc,PS,189
LTA,1998,Maroc,GILL,14
SKJ,1998,Maroc,PS,1861
SKJ,1998,Maroc,TRAP,4
SKJ,1998,Maroc,GILL,620
SKJ,1998,Maroc,GILL,1
BON,1998,Maroc,PS,1479
BON,1998,Maroc,TRAP,2
BON,1998,Maroc,GILL,78
BON,1998,Maroc,GILL,37
FRI,1998,Maroc,PS,1538
FRI,1998,Maroc,TRAP,87
FRI,1998,Maroc,GILL,512
BOP,1998,Maroc,PS,28
BOP,1998,Maroc,GILL,2
SWO,1998,Maroc,LLSWO,323
SWO,1998,Maroc,PS,10
SWO,1998,Maroc,TRAP,2
SWO,1998,Maroc,TRAP,0
SWO,1998,Maroc,GILL,179
SWO,1998,Maroc,GILL,2905
BFT,1998,EU-Portugal,LLALB,18
BFT,1998,EU-Portugal,LLALB,54.1
BFT,1998,EU-Portugal,TRAP,45
BFT,1998,EU-Portugal,PS,8
BFT,1998,EU-Portugal,BB,87
BFT,1998,EU-Portugal,BB,164.862
YFT,1998,EU-Portugal,LL-surf,4
YFT,1998,EU-Portugal,PS,0.05
YFT,1998,EU-Portugal,SURF,3
YFT,1998,EU-Portugal,BB,213
YFT,1998,EU-Portugal,BB,0
YFT,1998,EU-Portugal,BB,47
ALB,1998,EU-Portugal,LL-surf,3
ALB,1998,EU-Portugal,SURF,12
ALB,1998,EU-Portugal,BB,0
ALB,1998,EU-Portugal,BB,124
ALB,1998,EU-Portugal,BB,34
ALB,1998,EU-Portugal,BB,42
BET,1998,EU-Portugal,BB,323
BET,1998,EU-Portugal,BB,132
BET,1998,EU-Portugal,BB,3923
BET,1998,EU-Portugal,BB,1956
LTA,1998,EU-Portugal,LL-surf,8
LTA,1998,EU-Portugal,PS,0.27
LTA,1998,EU-Portugal,SURF,163
SKJ,1998,EU-Portugal,LL-surf,8
SKJ,1998,EU-Portugal,PS,0.06
SKJ,1998,EU-Portugal,TRAP,3
SKJ,1998,EU-Portugal,SURF,14
SKJ,1998,EU-Portugal,BB,10
SKJ,1998,EU-Portugal,BB,4
SKJ,1998,EU-Portugal,BB,3656
SKJ,1998,EU-Portugal,BB,849
BON,1998,EU-Portugal,LL-surf,4
BON,1998,EU-Portugal,PS,9
BON,1998,EU-Portugal,TROL,59
BON,1998,EU-Portugal,TRAP,1
BON,1998,EU-Portugal,SURF,24
BON,1998,EU-Portugal,BB,1
FRI,1998,EU-Portugal,BB,31
BUM,1998,EU-Portugal,LL-surf,6
BUM,1998,EU-Portugal,TRAP,2
BUM,1998,EU-Portugal,SURF,38
BUM,1998,EU-Portugal,BB,1
SWO,1998,EU-Portugal,LLSWO,205
SWO,1998,EU-Portugal,LLALB,10
SWO,1998,EU-Portugal,LL-surf,21
SWO,1998,EU-Portugal,LL-surf,200
SWO,1998,EU-Portugal,LL-surf,184
SWO,1998,EU-Portugal,LL-surf,145
SWO,1998,EU-Portugal,LL-surf,1
SWO,1998,EU-Portugal,PS,1
SWO,1998,EU-Portugal,TRAP,0.031
BLT,1998,EU-Portugal,TRAP,28
TUN,1998,EU-Portugal,LL-surf,7
TUN,1998,EU-Portugal,LL-surf,68
TUN,1998,EU-Portugal,LL-surf,19
TUN,1998,EU-Portugal,PS,67
TUN,1998,EU-Portugal,SURF,128
YFT,1998,South Africa,BB,192
ALB,1998,South Africa,LL,11
ALB,1998,South Africa,BB,8401
SKJ,1998,South Africa,BB,2
BFT,1998,EU-España,BB,39
YFT,1998,EU-España,LLSWO,23
YFT,1998,EU-España,LLSWO,23
YFT,1998,EU-España,LLSWO,22
YFT,1998,EU-España,LLSWO,18
YFT,1998,EU-España,PS,27788
YFT,1998,EU-España,BB,250
YFT,1998,EU-España,BB,3259
ALB,1998,EU-España,LLALB,20
ALB,1998,EU-España,LLSWO,8
ALB,1998,EU-España,LLSWO,12
ALB,1998,EU-España,LLSWO,97
ALB,1998,EU-España,LLSWO,8
ALB,1998,EU-España,LLSWO,2
ALB,1998,EU-España,PS,173
ALB,1998,EU-España,TROL,5834
ALB,1998,EU-España,TROL,45
ALB,1998,EU-España,TRAP,2
ALB,1998,EU-España,HAND,24
ALB,1998,EU-España,BB,313
ALB,1998,EU-España,BB,33
BET,1998,EU-España,LLSWO,35
BET,1998,EU-España,LLSWO,183
BET,1998,EU-España,LLSWO,44
BET,1998,EU-España,LLSWO,123
BET,1998,EU-España,LLHB,0.3
BET,1998,EU-España,PS,4535
BET,1998,EU-España,BB,900
BET,1998,EU-España,BB,1034
LTA,1998,EU-España,PS,99
LTA,1998,EU-España,TRAP,11
LTA,1998,EU-España,TRAP,4
LTA,1998,EU-España,SURF,11
SKJ,1998,EU-España,LLSWO,0.1
SKJ,1998,EU-España,LLSWO,0.2
SKJ,1998,EU-España,BB,0
SKJ,1998,EU-España,PS,27414
SKJ,1998,EU-España,TRAP,1
SKJ,1998,EU-España,BB,3152
SKJ,1998,EU-España,BB,5441
BON,1998,EU-España,TRAP,0.2
BON,1998,EU-España,TRAP,20
BON,1998,EU-España,SURF,313
FRI,1998,EU-España,LLSWO,1
FRI,1998,EU-España,PS,544
FRI,1998,EU-España,TRAP,1
FRI,1998,EU-España,BB,24
WAH,1998,EU-España,BB,29
SWO,1998,EU-España,LLJAP,9
SWO,1998,EU-España,LLALB,17
SWO,1998,EU-España,LLSWO,3119
SWO,1998,EU-España,LLSWO,1562
SWO,1998,EU-España,LLSWO,2517
SWO,1998,EU-España,LLSWO,2713
SWO,1998,EU-España,LLSWO,1383
SWO,1998,EU-España,TRAP,2
SWO,1998,EU-España,SURF,24
SWO,1998,EU-España,UNCL,8
BFT,1998,Tunisie,PS,1662
BFT,1998,Tunisie,TRAP,35
BFT,1998,Tunisie,HAND,48
LTA,1998,Tunisie,UNCL,1113
BON,1998,Tunisie,UNCL,855
SWO,1998,Tunisie,LL,414
TUN,1998,Tunisie,UNCL,6
BFT,1998,Türkiye,PS,5899
LTA,1998,Türkiye,PS,500
BFT,1998,USA,LL,31
BFT,1998,USA,LL,18
BFT,1998,USA,PS,249
BFT,1998,USA,UNCL,1
BFT,1998,USA,HARP,133
BFT,1998,USA,HAND,29
BFT,1998,USA,RRFB,608
BFT,1998,USA,RRFS,166
BFT,1998,USA,RR,3
YFT,1998,USA,LL,465
YFT,1998,USA,LL,59
YFT,1998,USA,LL,55
YFT,1998,USA,LL,1865
YFT,1998,USA,LL,5
YFT,1998,USA,TROL,177
YFT,1998,USA,TRAP,0.12
YFT,1998,USA,TRAW,1
YFT,1998,USA,HAND,4
YFT,1998,USA,HAND,61
YFT,1998,USA,RR,2846
YFT,1998,USA,RR,81
YFT,1998,USA,GILL,2
ALB,1998,USA,LL,155
ALB,1998,USA,LL,18
ALB,1998,USA,LL,1
ALB,1998,USA,LL,4
ALB,1998,USA,LL,2
ALB,1998,USA,TROL,6
ALB,1998,USA,TRAP,1
ALB,1998,USA,TRAW,2
ALB,1998,USA,RR,601
ALB,1998,USA,GILL,40
BET,1998,USA,LL,544
BET,1998,USA,LL,49
BET,1998,USA,LL,29
BET,1998,USA,LL,26
BET,1998,USA,LL,48
BET,1998,USA,TROL,4
BET,1998,USA,TRAW,0.49
BET,1998,USA,HAND,0.14
BET,1998,USA,RR,228
BET,1998,USA,GILL,0.37
BLF,1998,USA,LL,8
BLF,1998,USA,LL,0.18
BLF,1998,USA,LL,35
BLF,1998,USA,TROL,5
BLF,1998,USA,TRAW,0.03
BLF,1998,USA,TRAW,0.02
BLF,1998,USA,HAND,0.02
BLF,1998,USA,HAND,8
BLF,1998,USA,RR,96
BLF,1998,USA,RR,551
BLF,1998,USA,GILL,4
LTA,1998,USA,LL,29
LTA,1998,USA,LL,54
LTA,1998,USA,PS,10
LTA,1998,USA,PS,50
LTA,1998,USA,TROL,13
LTA,1998,USA,TRAP,14
LTA,1998,USA,TRAW,11
LTA,1998,USA,TRAW,2
LTA,1998,USA,HAND,1
LTA,1998,USA,RR,969
LTA,1998,USA,RR,286
LTA,1998,USA,GILL,107
LTA,1998,USA,GILL,0.01
SKJ,1998,USA,LL,1
SKJ,1998,USA,LL,1
SKJ,1998,USA,TROL,0.35
SKJ,1998,USA,TRAW,0.18
SKJ,1998,USA,RR,49
SKJ,1998,USA,RR,37
SKJ,1998,USA,GILL,17
BON,1998,USA,LL,0.07
BON,1998,USA,LL,1
BON,1998,USA,TROL,2
BON,1998,USA,TRAP,7
BON,1998,USA,TRAW,0.18
BON,1998,USA,HAND,0.41
BON,1998,USA,RR,34
BON,1998,USA,RR,1
BON,1998,USA,GILL,30
WAH,1998,USA,LL,13
WAH,1998,USA,LL,5
WAH,1998,USA,LL,0.07
WAH,1998,USA,LL,86
WAH,1998,USA,TROL,11
WAH,1998,USA,HAND,1
WAH,1998,USA,RR,402
WAH,1998,USA,RR,96
WAH,1998,USA,GILL,0.12
SSM,1998,USA,GILL,0
SAI,1998,USA,LL,6
SAI,1998,USA,LL,0.22
SAI,1998,USA,LL,3
SAI,1998,USA,LL,17
SAI,1998,USA,LL,1
SAI,1998,USA,UNCL,0.06
BUM,1998,USA,RR,34
BUM,1998,USA,RR,11
BUM,1998,USA,RR,5
BUM,1998,USA,LL,23
BUM,1998,USA,LL,2
BUM,1998,USA,LL,2
BUM,1998,USA,LL,18
BUM,1998,USA,LL,6
BUM,1998,USA,UNCL,1
WHM,1998,USA,LL,15
WHM,1998,USA,LL,1
WHM,1998,USA,LL,1
WHM,1998,USA,LL,12
WHM,1998,USA,LL,3
WHM,1998,USA,UNCL,1
SWO,1998,USA,LL,1300
SWO,1998,USA,LL,501
SWO,1998,USA,LL,160
SWO,1998,USA,LL,576
SWO,1998,USA,LL,632
SWO,1998,USA,TROL,1
SWO,1998,USA,TRAP,0.1
SWO,1998,USA,TRAW,6
SWO,1998,USA,HARP,1
SWO,1998,USA,RR,5
SWO,1998,USA,GILL,36
SWO,1998,USA,LL,325
SWO,1998,USA,LL,15
SWO,1998,USA,LL,10
SWO,1998,USA,LL,57
SWO,1998,USA,LL,27
SWO,1998,USA,UNCL,9
TUN,1998,USA,GILL,0.03
LTA,1998,Ghana,PS,109
LTA,1998,Ghana,BB,250
YFT,1998,Panama,PS,1752.94
BET,1998,Panama,LL,1077
BET,1998,Panama,PS,175.47
SKJ,1998,Panama,PS,572.17
YFT,1998,Venezuela,LL,546
YFT,1998,Venezuela,PS,9157
YFT,1998,Venezuela,BB,4267
ALB,1998,Venezuela,LL,14
ALB,1998,Venezuela,PS,91
BET,1998,Venezuela,LL,4
BET,1998,Venezuela,PS,214
BET,1998,Venezuela,BB,4
BLF,1998,Venezuela,PS,907
BLF,1998,Venezuela,BB,108
LTA,1998,Venezuela,UNCL,2815
SKJ,1998,Venezuela,PS,3607
SKJ,1998,Venezuela,BB,506
BON,1998,Venezuela,SURF,1647
FRI,1998,Venezuela,PS,201
FRI,1998,Venezuela,SURF,1926
WAH,1998,Venezuela,LL,9
WAH,1998,Venezuela,SURF,340
KGM,1998,Venezuela,SURF,340
SAI,1998,Venezuela,LL,25
SAI,1998,Venezuela,GILL,182
BUM,1998,Venezuela,LL,27
BUM,1998,Venezuela,GILL,175
WHM,1998,Venezuela,LL,24
WHM,1998,Venezuela,GILL,13
SWO,1998,Venezuela,LL,7
SWO,1998,Venezuela,GILL,30
BRS,1998,Venezuela,SURF,3651
SWO,1998,Grenada,LL,15
BFT,1998,Mexico,LL,8
SAI,1998,Mexico,LL,64.6
BLM,1998,Mexico,LL,6
BUM,1998,Mexico,LL,27
SWO,1998,Mexico,LL,28
TUN,1998,Mexico,LL,0.414
YFT,1998,EU-France,UNCL,0
BET,1998,EU-France,UNCL,0
BLF,1998,EU-France,SURF,540
LTA,1998,EU-France,UNCL,0
SKJ,1998,EU-France,UNCL,0
BON,1998,EU-France,SURF,610
FRI,1998,EU-France,UNCL,0
SAI,1998,EU-France,UNCL,0
CER,1998,EU-France,SURF,250
YFT,1998,Angola,TRAP,9
YFT,1998,Angola,BB,106
LTA,1998,Angola,TRAP,241
LTA,1998,Angola,UNCL,35
LTA,1998,Angola,BB,130
SKJ,1998,Angola,BB,2
FRI,1998,Angola,TRAP,4
FRI,1998,Angola,UNCL,27
BLF,1998,EU-France,SURF,500
LTA,1998,Israel,UNCL,119
ALB,1998,Trinidad and Tobago,LL,1
ALB,1998,Trinidad and Tobago,LL,0
YFT,1998,Uruguay,LL,88
ALB,1998,Uruguay,LL,110
BET,1998,Uruguay,LL,59
BUM,1998,Uruguay,LL,23
WHM,1998,Uruguay,LL,22
TUN,1998,Uruguay,LL,94
BFT,1998,EU-Cyprus,LL,21
LTA,1998,EU-Cyprus,UNCL,19
SWO,1998,EU-Cyprus,LLSWO,61
LTA,1998,Côte d'Ivoire,GILL,108
WHM,1998,Côte d'Ivoire,GILL,1
BUM,1998,Mixed flags (FR+ES),PS,80
WHM,1998,Mixed flags (FR+ES),PS,9
BON,1998,Egypt,PS,724
YFT,1998,Colombia,UNCL,46
YFT,1998,Cape Verde,BB,273
YFT,1998,Cape Verde,HAND,1145
BET,1998,Cape Verde,BB,1
LTA,1998,Cape Verde,PS,70
LTA,1998,Cape Verde,BB,33
LTA,1998,Cape Verde,HAND,7
SKJ,1998,Cape Verde,PS,21
SKJ,1998,Cape Verde,BB,609
SKJ,1998,Cape Verde,HAND,54
FRI,1998,Cape Verde,PS,36
FRI,1998,Cape Verde,BB,137
FRI,1998,Cape Verde,HAND,18
WAH,1998,Cape Verde,TROL,330
WAH,1998,Cape Verde,BB,99
BFT,1998,EU-Ireland,LL,2
BFT,1998,EU-Ireland,TRAWPP,16
BFT,1998,EU-Ireland,GILL,3
ALB,1998,EU-Ireland,TROL,54
ALB,1998,EU-Ireland,TRAWP,57
ALB,1998,EU-Ireland,GILL,3639
SWO,1998,EU-Ireland,LL,9
SWO,1998,EU-Ireland,TRAWP,4
SWO,1998,EU-Ireland,GILL,119
YFT,1998,Gabon,TRAW,295
LTA,1998,Gabon,UNCL,18
SKJ,1998,Gabon,GILL,59
MAW,1998,Gabon,UNCL,85
BET,1998,NEI (Flag related),LL,11474
BON,1998,Togo,UNCL,197
YFT,1998,Brazil,LL,192
ALB,1998,Brazil,LL,41
BET,1998,Brazil,LL,42
WAH,1998,Brazil,LLFB,0.4
SAI,1998,Brazil,LLFB,10
BUM,1998,Brazil,LLFB,0.1
WHM,1998,Brazil,LLFB,9
SWO,1998,Brazil,LL,1234
YFT,1998,Curaçao,UNCL,130
BLF,1998,Curaçao,UNCL,45
SKJ,1998,Curaçao,UNCL,30
WAH,1998,Curaçao,UNCL,230
YFT,1998,Sta Lucia,HAND,110
BLF,1998,Sta Lucia,UNCL,40
SKJ,1998,Sta Lucia,UNCL,100
WAH,1998,Sta Lucia,UNCL,223
TUN,1998,Mauritania,UNCL,1304
BFT,1998,UK-Bermuda,RR,2
BET,1998,UK-Bermuda,LL,0
BLF,1998,UK-Bermuda,RR,6
SKJ,1998,UK-Bermuda,UNCL,0
BUM,1998,UK-Bermuda,RR,5
SWO,1998,UK-Bermuda,RR,5
WAH,1998,Aruba,UNCL,50
TUN,1998,EU-Germany,UNCL,42
YFT,1998,Brazil,LL,342
ALB,1998,Brazil,LL,2724
BET,1998,Brazil,LL,445
WAH,1998,Brazil,LLFB,38
SAI,1998,Brazil,LLFB,57
BUM,1998,Brazil,LLFB,243
WHM,1998,Brazil,LLFB,30
SWO,1998,Brazil,LL,227
BFT,1998,EU-Croatia,LL,16
BFT,1998,EU-Croatia,PS,889
BFT,1998,EU-Croatia,HAND,1
BON,1998,EU-Croatia,PS,25
SWO,1998,EU-Croatia,LL,10
YFT,1998,Brazil,LL,54
ALB,1998,Brazil,LL,131
BET,1998,Brazil,LL,46
WAH,1998,Brazil,LLFB,1
SAI,1998,Brazil,LLFB,2
BUM,1998,Brazil,LLFB,11
WHM,1998,Brazil,LLFB,9
SWO,1998,Brazil,LL,299
LTA,1998,NEI (MED),UNCL,200
LTA,1998,Russian Federation,PS,88
FRI,1998,Russian Federation,PS,761
MAW,1998,Russian Federation,TRAWP,14
ALB,1998,Honduras,LL,1
BLM,1998,Honduras,LL,2
WHM,1998,Honduras,LL,0.1
SWO,1998,Honduras,LL,2
BFT,1998,Great Britain,TRAW,1
ALB,1998,Great Britain,TRAW,81
ALB,1998,Great Britain,GILL,36
YFT,1998,Namibia,BB,3
ALB,1998,Namibia,LL,7
ALB,1998,Namibia,BB,1422
BET,1998,Namibia,BB,16
SKJ,1998,Namibia,BB,0.118
WAH,1998,Dominica,UNCL,58
YFT,1998,Brazil,LLFB,1
ALB,1998,Brazil,LL,1
BET,1998,Brazil,LL,0.3
SAI,1998,Brazil,LLFB,0.1
BUM,1998,Brazil,LLFB,1
SWO,1998,Brazil,LL,23
BFT,1998,China PR,LL,85
SPF,1998,China PR,LL,2
BET,1998,NEI (Flag related),LL,7322
YFT,1998,Brazil,LL,25
WAH,1998,Brazil,LLFB,0.3
SAI,1998,Brazil,LLFB,0.2
BUM,1998,Brazil,LLFB,2
WHM,1998,Brazil,LLFB,1
SWO,1998,Brazil,LL,167
YFT,1998,Brazil,LL,16
WAH,1998,Brazil,LLFB,0.1
SAI,1998,Brazil,LLFB,0.1
BUM,1998,Brazil,LLFB,12
WHM,1998,Brazil,LLFB,0.1
SWO,1998,Brazil,LL,48
BET,1998,NEI (Flag related),LL,196
BET,1998,NEI (Flag related),LL,4412
YFT,1998,EU-Latvia,TRAW,97
BON,1998,EU-Latvia,TRAW,318
SWO,1998,Albania,UNCL,13
YFT,1998,Brazil,LL,29
WAH,1998,Brazil,LLFB,0.2
SAI,1998,Brazil,LLFB,2
BUM,1998,Brazil,LLFB,4
WHM,1998,Brazil,LLFB,0.4
SWO,1998,Brazil,LL,71
YFT,1998,Brazil,LL,26
WAH,1998,Brazil,LLFB,0.2
SAI,1998,Brazil,LLFB,1
BUM,1998,Brazil,LLFB,4
WHM,1998,Brazil,LLFB,1
SWO,1998,Brazil,LL,64
BFT,1998,Iceland,LL,1
BFT,1998,Iceland,TRAWP,1
BFT,1998,NEI (Flag related),LL,66
BET,1998,NEI (Flag related),LL,36
BET,1998,NEI (Flag related),LL,44
BFT,1998,Faroe Islands,LL,67
YFT,1998,Philippines,LL,7
YFT,1998,Philippines,LL,29
YFT,1998,Philippines,LL,34
YFT,1998,Philippines,LL,92
ALB,1998,Philippines,LL,5
BET,1998,Philippines,LL,21
BET,1998,Philippines,LL,95
BET,1998,Philippines,LL,317
BET,1998,Philippines,LL,721
BUM,1998,Philippines,LL,5
BUM,1998,Philippines,LL,2
WHM,1998,Philippines,LL,0.188
WHM,1998,Philippines,LL,1
TUN,1998,Philippines,LL,15
BET,1998,St Vincent and Grenadines,LL,1412
YFT,1999,Brazil,LL,1053
YFT,1999,Brazil,BB,1197
ALB,1999,Brazil,LL,105
ALB,1999,Brazil,BB,394
BET,1999,Brazil,LL,145
BLF,1999,Brazil,SURF,55
LTA,1999,Brazil,UNCL,920
LTA,1999,Brazil,BB,10
SKJ,1999,Brazil,BB,22948
KGM,1999,Brazil,SURF,3595
SAI,1999,Brazil,LL,28
BUM,1999,Brazil,LL,147
WHM,1999,Brazil,LL,63
SWO,1999,Brazil,LL,1942
TUN,1999,Brazil,LL,95
TUN,1999,Brazil,BB,8
BRS,1999,Brazil,SURF,1516
BFT,1999,Canada,LL-surf,20.483
BFT,1999,Canada,TRAP,44.493
BFT,1999,Canada,HARPE,38.226
BFT,1999,Canada,RR,348.312
BFT,1999,Canada,LL-surf,11
BFT,1999,Canada,TL,124.615
YFT,1999,Canada,LL-surf,20
YFT,1999,Canada,RR,1
YFT,1999,Canada,TL,1
ALB,1999,Canada,LL-surf,26
ALB,1999,Canada,RR,2
ALB,1999,Canada,TL,10
BET,1999,Canada,LL-surf,244
BET,1999,Canada,RR,5
BET,1999,Canada,TL,14
WHM,1999,Canada,LL-surf,4.8
SWO,1999,Canada,LL-surf,1101
SWO,1999,Canada,HARPE,18
SWO,1999,Canada,GILL,0.237
SWO,1999,Canada,LL-surf,35
BFT,1999,Chinese Taipei,LL,27
BFT,1999,Chinese Taipei,LL,222
SBF,1999,Chinese Taipei,LL,71
ALB,1999,Chinese Taipei,LL,5785
ALB,1999,Chinese Taipei,LL,17377
YFT,1999,Cuba,BB,15
SKJ,1999,Cuba,BB,651
SWO,1999,Cuba,LL,7
BFT,1999,EU-France,BB,270
BFT,1999,EU-France,PS,5907
BFT,1999,EU-France,GILL,71
BFT,1999,EU-France,TRAWP,247
ALB,1999,EU-France,BB,51
BET,1999,EU-France,TRAW,28
LTA,1999,EU-France,UNCL,0
BON,1999,EU-France,UNCL,24
SWO,1999,EU-France,PS,28
SWO,1999,EU-France,GILL,76
BFT,1999,EU-Greece,LL-deri,10
BFT,1999,EU-Greece,PS,5
BFT,1999,EU-Greece,HAND,233
ALB,1999,EU-Greece,LL,35
ALB,1999,EU-Greece,HAND,20
BON,1999,EU-Greece,PS,2135
ALB,1999,EU-Italy,LL,307
ALB,1999,EU-Italy,GILL,2254
BON,1999,EU-Italy,UNCL,4159
SWO,1999,EU-Italy,LLSWO,2680
SWO,1999,EU-Italy,TRAP,0
SWO,1999,EU-Italy,HARP,0
SWO,1999,EU-Italy,GILL,3632
BFT,1999,Japan,LL,365
BFT,1999,Japan,LL,2690
BFT,1999,Japan,LL,381
SBF,1999,Korea Rep,LL,28
TUN,1999,Korea Rep,LL,31
BFT,1999,Libya,PS,195
BFT,1999,Libya,TRAP,100
BFT,1999,Maroc,PS,709
BFT,1999,Maroc,TRAP,852
BFT,1999,Maroc,TRAP,30
BFT,1999,Maroc,HAND,600
BFT,1999,Maroc,GILL,30
BFT,1999,Maroc,GILL,6
BET,1999,Maroc,LLSWO,700
LTA,1999,Maroc,PS,67
LTA,1999,Maroc,GILL,8
SKJ,1999,Maroc,PS,715
SKJ,1999,Maroc,TRAP,7
SKJ,1999,Maroc,TRAP,10
SKJ,1999,Maroc,GILL,126
BON,1999,Maroc,PS,1334
BON,1999,Maroc,TRAP,15
BON,1999,Maroc,TRAP,65
BON,1999,Maroc,GILL,41
BON,1999,Maroc,GILL,55
FRI,1999,Maroc,PS,420
FRI,1999,Maroc,GILL,74
BOP,1999,Maroc,PS,595
BOP,1999,Maroc,GILL,31
BOP,1999,Maroc,GILL,1
SWO,1999,Maroc,LLSWO,35
SWO,1999,Maroc,LLSWO,259
SWO,1999,Maroc,PS,11
SWO,1999,Maroc,TRAP,13
SWO,1999,Maroc,GILL,60
SWO,1999,Maroc,GILL,2979
TUN,1999,Maroc,TRAP,82
TUN,1999,Maroc,TRAP,71
BFT,1999,EU-Portugal,LLALB,403.6
BFT,1999,EU-Portugal,LLALB,75.8
BFT,1999,EU-Portugal,TRAP,2
BFT,1999,EU-Portugal,PS,0.1
BFT,1999,EU-Portugal,BB,0.2
BFT,1999,EU-Portugal,BB,2
BFT,1999,EU-Portugal,BB,3
YFT,1999,EU-Portugal,LL-surf,1
YFT,1999,EU-Portugal,PS,0.1
YFT,1999,EU-Portugal,SURF,1
YFT,1999,EU-Portugal,BB,9
YFT,1999,EU-Portugal,BB,22.8
ALB,1999,EU-Portugal,LLALB,39.2
ALB,1999,EU-Portugal,LL-surf,0.2
ALB,1999,EU-Portugal,SURF,4
ALB,1999,EU-Portugal,BB,2
ALB,1999,EU-Portugal,BB,201
ALB,1999,EU-Portugal,BB,78
BET,1999,EU-Portugal,BB,128
BET,1999,EU-Portugal,BB,1917
BET,1999,EU-Portugal,BB,1107.3
LTA,1999,EU-Portugal,PS,0.4
LTA,1999,EU-Portugal,SURF,14
SKJ,1999,EU-Portugal,LL-surf,2
SKJ,1999,EU-Portugal,PS,0.1
SKJ,1999,EU-Portugal,SURF,8
SKJ,1999,EU-Portugal,BB,28
SKJ,1999,EU-Portugal,BB,1427
SKJ,1999,EU-Portugal,BB,345
BON,1999,EU-Portugal,LL-surf,1
BON,1999,EU-Portugal,PS,22
BON,1999,EU-Portugal,TROL,55
BON,1999,EU-Portugal,TRAP,1
BON,1999,EU-Portugal,SURF,19
BON,1999,EU-Portugal,BB,0.1
FRI,1999,EU-Portugal,BB,5
SAI,1999,EU-Portugal,LL-surf,26
SAI,1999,EU-Portugal,LL-surf,16
SAI,1999,EU-Portugal,SURF,11
BUM,1999,EU-Portugal,LLALB,0.1
BUM,1999,EU-Portugal,LL-surf,5
BUM,1999,EU-Portugal,SURF,3
SWO,1999,EU-Portugal,LLALB,13.2
SWO,1999,EU-Portugal,LLSWO,247
SWO,1999,EU-Portugal,LLALB,10.2
SWO,1999,EU-Portugal,LL-surf,3
SWO,1999,EU-Portugal,LL-surf,381
SWO,1999,EU-Portugal,PS,1
TUN,1999,EU-Portugal,LL-surf,33
TUN,1999,EU-Portugal,LL-surf,43
TUN,1999,EU-Portugal,PS,20
TUN,1999,EU-Portugal,SURF,34
BLT,1999,EU-Portugal,LL-surf,20
BLT,1999,EU-Portugal,PS,4
BLT,1999,EU-Portugal,TRAP,0.1
BLT,1999,EU-Portugal,SURF,239
YFT,1999,South Africa,RR,28
YFT,1999,South Africa,BB,264
ALB,1999,South Africa,LL,18
ALB,1999,South Africa,RR,73
ALB,1999,South Africa,BB,5010
BET,1999,South Africa,BB,18
SKJ,1999,South Africa,BB,1
BFT,1999,EU-España,BB,32
YFT,1999,EU-España,PS,18599
YFT,1999,EU-España,BB,787
YFT,1999,EU-España,BB,524
ALB,1999,EU-España,LLALB,73
ALB,1999,EU-España,LLSWO,871
ALB,1999,EU-España,LLSWO,1
ALB,1999,EU-España,PS,156
ALB,1999,EU-España,TROL,6829
ALB,1999,EU-España,TROL,73
ALB,1999,EU-España,TRAP,0.2
ALB,1999,EU-España,HAND,41
ALB,1999,EU-España,BB,1972
ALB,1999,EU-España,BB,96
BET,1999,EU-España,LLSWO,58
BET,1999,EU-España,LLHB,0.2
BET,1999,EU-España,PS,5021
BET,1999,EU-España,BB,2049
BET,1999,EU-España,BB,6191
LTA,1999,EU-España,PS,5
LTA,1999,EU-España,TRAP,1
SKJ,1999,EU-España,PS,38912
SKJ,1999,EU-España,BB,1488
SKJ,1999,EU-España,BB,4119
BON,1999,EU-España,TRAP,1
BON,1999,EU-España,TRAP,14
BON,1999,EU-España,SURF,11
BON,1999,EU-España,SURF,419
FRI,1999,EU-España,PS,11
FRI,1999,EU-España,TRAP,1
FRI,1999,EU-España,BB,11
WAH,1999,EU-España,BB,28
SWO,1999,EU-España,LLJAP,4
SWO,1999,EU-España,LLSWO,3150
SWO,1999,EU-España,LLSWO,1917
